crime_id,district,police_station,crime_type,date,latitude,longitude,victim_age,offender_age,status,repeat_offender
CR007987,Kalaburagi,Kalaburagi PS 5,Burglary,2023-11-01,17.415577,76.789081,37,54,Closed,0
CR007988,Mysuru,Mysuru PS 5,Theft,2024-01-17,12.314447,76.610985,67,50,Open,0
CR007989,Kalaburagi,Kalaburagi PS 1,Vehicle Theft,2023-06-14,17.385921,76.842672,23,27,Closed,0
CR007990,Dharwad,Dharwad PS 2,Cybercrime,2025-04-05,15.498587,74.96302,64,57,Charge Sheet Filed,0
CR007991,Kalaburagi,Kalaburagi PS 1,Robbery,2024-08-02,17.317949,76.766548,46,26,Open,1
CR007992,Vijayapura,Vijayapura PS 5,Cybercrime,2023-03-17,16.838811,75.681783,25,58,Open,0
CR007993,Tumakuru,Tumakuru PS 4,Drug Offence,2024-10-11,13.260382,77.073112,67,40,Charge Sheet Filed,1
CR007994,Mysuru,Mysuru PS 3,Drug Offence,2024-12-30,12.295887,76.606035,20,47,Under Investigation,0
CR007995,Tumakuru,Tumakuru PS 1,Burglary,2023-01-05,13.341589,77.035323,22,53,Open,0
CR007996,Mangaluru,Mangaluru PS 4,Drug Offence,2024-01-18,12.884804,74.831603,56,42,Charge Sheet Filed,1
CR007997,Kalaburagi,Kalaburagi PS 3,Robbery,2024-09-17,17.331475,76.855664,66,25,Charge Sheet Filed,0
CR007998,Mysuru,Mysuru PS 1,Drug Offence,2024-08-23,12.171551,76.64224,65,42,Charge Sheet Filed,0
CR007999,Tumakuru,Tumakuru PS 2,Robbery,2025-03-08,13.337782,77.101299,69,43,Closed,1
CR008000,Mysuru,Mysuru PS 2,Assault,2024-05-30,12.30071,76.636195,27,22,Charge Sheet Filed,0
CR008001,Kalaburagi,Kalaburagi PS 1,Cybercrime,2024-05-10,17.403987,76.860636,18,50,Under Investigation,0
CR008002,Kalaburagi,Kalaburagi PS 5,Cybercrime,2025-05-19,17.439645,76.84401,41,27,Under Investigation,1
CR008003,Vijayapura,Vijayapura PS 4,Burglary,2025-05-22,16.804896,75.794422,43,18,Under Investigation,0
CR008004,Mysuru,Mysuru PS 2,Burglary,2024-10-03,12.260712,76.634394,62,34,Under Investigation,0
CR008005,Belagavi,Belagavi PS 3,Drug Offence,2025-05-18,15.870924,74.449464,74,58,Under Investigation,1
CR008006,Shivamogga,Shivamogga PS 4,Robbery,2025-02-09,13.925573,75.556852,23,37,Closed,0
CR008007,Mysuru,Mysuru PS 4,Robbery,2023-12-18,12.295278,76.709959,37,36,Closed,0
CR008008,Dharwad,Dharwad PS 5,Robbery,2024-12-16,15.436558,74.940119,70,39,Under Investigation,0
CR008009,Kalaburagi,Kalaburagi PS 2,Drug Offence,2023-03-02,17.317407,76.824405,54,34,Charge Sheet Filed,0
CR008010,Ballari,Ballari PS 5,Burglary,2023-11-25,15.187445,76.951178,43,50,Charge Sheet Filed,1
CR008011,Ballari,Ballari PS 1,Assault,2023-05-29,15.20583,76.862334,36,43,Charge Sheet Filed,1
CR008012,Mangaluru,Mangaluru PS 4,Theft,2023-11-27,12.851877,74.775127,26,41,Closed,0
CR008013,Vijayapura,Vijayapura PS 2,Theft,2025-01-23,16.797504,75.825524,50,22,Under Investigation,0
CR008014,Dharwad,Dharwad PS 3,Fraud,2024-04-07,15.443103,74.996537,71,25,Open,0
CR008015,Ballari,Ballari PS 1,Burglary,2023-09-06,15.091287,77.001017,22,21,Open,0
CR008016,Bengaluru Urban,Bengaluru PS 2,Vehicle Theft,2023-01-22,12.976001,77.524648,42,27,Under Investigation,0
CR008017,Ballari,Ballari PS 1,Burglary,2024-01-04,15.121737,76.985251,27,45,Closed,0
CR008018,Shivamogga,Shivamogga PS 4,Robbery,2025-03-01,13.95361,75.584342,29,37,Under Investigation,0
CR008019,Kalaburagi,Kalaburagi PS 1,Theft,2025-04-11,17.360708,76.811098,67,27,Charge Sheet Filed,1
CR008020,Shivamogga,Shivamogga PS 3,Assault,2023-12-16,13.990919,75.556314,72,62,Closed,0
CR008021,Tumakuru,Tumakuru PS 2,Assault,2025-02-17,13.392896,77.158476,49,57,Closed,0
CR008022,Bengaluru Urban,Bengaluru PS 4,Theft,2024-04-10,12.922868,77.644512,53,57,Charge Sheet Filed,1
CR008023,Ballari,Ballari PS 1,Burglary,2023-07-24,15.141049,76.953522,22,23,Under Investigation,1
CR008024,Ballari,Ballari PS 1,Theft,2023-09-02,15.130797,76.976785,26,23,Closed,0
CR008025,Belagavi,Belagavi PS 1,Vehicle Theft,2024-05-18,15.864652,74.553443,70,30,Under Investigation,1
CR008026,Mangaluru,Mangaluru PS 4,Vehicle Theft,2023-12-06,12.878907,74.887269,26,20,Under Investigation,0
CR008027,Dharwad,Dharwad PS 1,Theft,2025-01-18,15.442525,75.023792,49,57,Closed,0
CR008028,Ballari,Ballari PS 1,Theft,2024-03-31,15.097856,76.885664,64,46,Closed,0
CR008029,Mysuru,Mysuru PS 4,Fraud,2024-04-04,12.329577,76.577626,19,61,Charge Sheet Filed,0
CR008030,Bengaluru Urban,Bengaluru PS 5,Burglary,2024-07-10,12.950307,77.654924,23,58,Under Investigation,0
CR008031,Kalaburagi,Kalaburagi PS 4,Robbery,2025-02-23,17.419353,76.879956,71,30,Charge Sheet Filed,0
CR008032,Tumakuru,Tumakuru PS 2,Drug Offence,2024-06-15,13.362055,77.083513,52,18,Under Investigation,1
CR008033,Bengaluru Urban,Bengaluru PS 5,Vehicle Theft,2023-08-10,13.063883,77.455115,43,36,Charge Sheet Filed,0
CR008034,Vijayapura,Vijayapura PS 2,Theft,2024-01-30,16.835557,75.649753,41,62,Open,1
CR008035,Bengaluru Urban,Bengaluru PS 3,Drug Offence,2023-04-28,12.913108,77.583193,19,64,Closed,0
CR008036,Belagavi,Belagavi PS 2,Robbery,2024-02-15,15.783121,74.525813,71,22,Closed,0
CR008037,Vijayapura,Vijayapura PS 3,Assault,2023-02-28,16.891734,75.70703,46,22,Open,0
CR008038,Belagavi,Belagavi PS 3,Burglary,2023-05-14,15.832001,74.598565,54,58,Under Investigation,0
CR008039,Belagavi,Belagavi PS 3,Drug Offence,2024-12-16,15.709923,74.425851,47,44,Charge Sheet Filed,1
CR008040,Mysuru,Mysuru PS 1,Drug Offence,2023-02-25,12.281589,76.657778,52,37,Closed,0
CR008041,Shivamogga,Shivamogga PS 5,Assault,2024-10-06,13.943405,75.561665,40,24,Open,1
CR008042,Mysuru,Mysuru PS 4,Burglary,2024-06-20,12.34462,76.610054,60,35,Under Investigation,0
CR008043,Tumakuru,Tumakuru PS 5,Fraud,2023-12-25,13.307303,77.111251,61,50,Charge Sheet Filed,0
CR008044,Mangaluru,Mangaluru PS 3,Robbery,2025-06-17,12.92792,74.922481,72,35,Charge Sheet Filed,0
CR008045,Mangaluru,Mangaluru PS 1,Assault,2024-11-17,12.894505,74.76875,54,26,Open,1
CR008046,Ballari,Ballari PS 4,Assault,2025-06-11,15.119442,76.903914,48,30,Closed,0
CR008047,Vijayapura,Vijayapura PS 1,Assault,2023-09-22,16.768519,75.694404,22,63,Closed,0
CR008048,Shivamogga,Shivamogga PS 5,Assault,2023-05-05,13.917949,75.517021,53,44,Open,1
CR008049,Shivamogga,Shivamogga PS 4,Assault,2025-03-19,13.917395,75.529107,64,60,Under Investigation,0
CR008050,Ballari,Ballari PS 5,Theft,2023-09-17,15.178192,76.823361,64,37,Under Investigation,0
CR008051,Belagavi,Belagavi PS 1,Burglary,2025-04-14,15.74172,74.434374,39,61,Closed,0
CR008052,Tumakuru,Tumakuru PS 3,Drug Offence,2024-09-01,13.396927,77.130714,35,21,Under Investigation,0
CR008053,Dharwad,Dharwad PS 1,Robbery,2024-07-07,15.512054,75.067666,49,37,Charge Sheet Filed,0
CR008054,Belagavi,Belagavi PS 5,Robbery,2024-06-15,15.833943,74.483567,43,52,Open,0
CR008055,Mangaluru,Mangaluru PS 1,Drug Offence,2025-04-16,12.925627,74.829967,62,28,Open,1
CR008056,Kalaburagi,Kalaburagi PS 4,Vehicle Theft,2024-12-20,17.306759,76.812695,35,62,Closed,0
CR008057,Bengaluru Urban,Bengaluru PS 2,Cybercrime,2024-08-27,13.018137,77.554239,53,41,Under Investigation,0
CR008058,Shivamogga,Shivamogga PS 3,Drug Offence,2023-09-08,13.966682,75.564135,23,40,Charge Sheet Filed,0
CR008059,Ballari,Ballari PS 5,Vehicle Theft,2023-02-06,15.149941,76.996653,54,19,Closed,0
CR008060,Vijayapura,Vijayapura PS 5,Drug Offence,2025-01-17,16.825777,75.687316,57,21,Charge Sheet Filed,0
CR008061,Dharwad,Dharwad PS 1,Assault,2024-09-28,15.506752,74.908688,35,44,Charge Sheet Filed,1
CR008062,Tumakuru,Tumakuru PS 5,Burglary,2023-12-02,13.403819,77.042775,35,49,Open,0
CR008063,Ballari,Ballari PS 1,Fraud,2025-06-16,15.138087,76.960749,57,42,Open,0
CR008064,Dharwad,Dharwad PS 4,Vehicle Theft,2023-03-02,15.426316,75.02653,74,38,Under Investigation,0
CR008065,Dharwad,Dharwad PS 2,Drug Offence,2025-05-09,15.393289,75.156347,55,39,Open,0
CR008066,Ballari,Ballari PS 1,Assault,2023-04-30,15.115559,76.919953,62,21,Closed,0
CR008067,Bengaluru Urban,Bengaluru PS 4,Fraud,2024-06-06,13.065708,77.544411,24,21,Charge Sheet Filed,0
CR008068,Tumakuru,Tumakuru PS 1,Assault,2024-05-11,13.31785,77.110171,48,43,Charge Sheet Filed,0
CR008069,Mysuru,Mysuru PS 5,Robbery,2023-03-24,12.321343,76.636257,74,64,Under Investigation,0
CR008070,Mysuru,Mysuru PS 2,Burglary,2023-10-26,12.370617,76.633911,23,50,Closed,0
CR008071,Tumakuru,Tumakuru PS 3,Assault,2024-12-04,13.370548,77.177696,56,42,Charge Sheet Filed,0
CR008072,Dharwad,Dharwad PS 1,Drug Offence,2023-03-04,15.434901,75.101676,18,63,Under Investigation,0
CR008073,Tumakuru,Tumakuru PS 1,Vehicle Theft,2025-01-09,13.362457,77.040413,40,63,Under Investigation,1
CR008074,Mysuru,Mysuru PS 3,Theft,2024-10-08,12.293538,76.644389,62,18,Open,1
CR008075,Mangaluru,Mangaluru PS 5,Robbery,2024-05-22,13.016021,74.911087,42,61,Charge Sheet Filed,1
CR008076,Mysuru,Mysuru PS 3,Assault,2023-03-10,12.239832,76.61601,33,32,Open,1
CR008077,Vijayapura,Vijayapura PS 2,Cybercrime,2023-07-30,16.841545,75.777488,22,49,Open,1
CR008078,Dharwad,Dharwad PS 4,Robbery,2025-01-06,15.428706,75.057605,43,37,Under Investigation,0
CR008079,Bengaluru Urban,Bengaluru PS 3,Vehicle Theft,2023-01-06,12.873833,77.599631,34,37,Under Investigation,0
CR008080,Tumakuru,Tumakuru PS 2,Assault,2023-04-24,13.414895,77.129927,30,35,Charge Sheet Filed,0
CR008081,Belagavi,Belagavi PS 3,Burglary,2024-03-25,15.925463,74.519007,28,54,Closed,0
CR008082,Kalaburagi,Kalaburagi PS 4,Burglary,2023-08-09,17.360467,76.901595,69,47,Open,0
CR008083,Belagavi,Belagavi PS 3,Vehicle Theft,2023-11-01,15.825885,74.540604,51,26,Under Investigation,0
CR008084,Ballari,Ballari PS 5,Fraud,2023-03-22,15.189842,76.952065,32,59,Closed,0
CR008085,Kalaburagi,Kalaburagi PS 5,Burglary,2023-09-02,17.248875,76.891104,23,50,Under Investigation,1
CR008086,Kalaburagi,Kalaburagi PS 2,Assault,2025-04-02,17.303822,76.8473,45,45,Charge Sheet Filed,0
CR008087,Ballari,Ballari PS 5,Cybercrime,2023-04-03,15.085563,76.97204,32,25,Charge Sheet Filed,0
CR008088,Kalaburagi,Kalaburagi PS 5,Burglary,2024-11-01,17.261731,76.848799,21,60,Under Investigation,0
CR008089,Tumakuru,Tumakuru PS 2,Fraud,2024-07-04,13.312041,77.065303,50,61,Charge Sheet Filed,0
CR008090,Mysuru,Mysuru PS 5,Assault,2024-09-03,12.285305,76.557016,70,34,Closed,0
CR008091,Bengaluru Urban,Bengaluru PS 2,Robbery,2025-05-29,12.974608,77.671932,18,63,Under Investigation,0
CR008092,Tumakuru,Tumakuru PS 3,Vehicle Theft,2023-12-10,13.347332,77.055907,73,59,Under Investigation,1
CR008093,Mysuru,Mysuru PS 4,Vehicle Theft,2025-05-28,12.202428,76.610445,23,45,Under Investigation,1
CR008094,Mysuru,Mysuru PS 4,Theft,2024-09-03,12.182508,76.556746,32,50,Charge Sheet Filed,0
CR008095,Mangaluru,Mangaluru PS 1,Fraud,2023-06-08,12.829873,74.925296,46,18,Charge Sheet Filed,0
CR008096,Mysuru,Mysuru PS 1,Vehicle Theft,2024-04-29,12.334027,76.711007,26,63,Open,0
CR008097,Bengaluru Urban,Bengaluru PS 5,Vehicle Theft,2024-09-11,12.986627,77.632911,29,25,Closed,1
CR008098,Mysuru,Mysuru PS 2,Fraud,2023-12-19,12.249126,76.553176,49,18,Closed,0
CR008099,Vijayapura,Vijayapura PS 5,Cybercrime,2025-03-29,16.821169,75.737362,48,22,Closed,0
CR008100,Vijayapura,Vijayapura PS 2,Assault,2023-10-29,16.862942,75.707022,69,46,Charge Sheet Filed,0
CR008101,Mangaluru,Mangaluru PS 1,Theft,2024-10-05,12.954816,74.863574,45,43,Open,1
CR008102,Tumakuru,Tumakuru PS 1,Robbery,2023-06-22,13.262962,77.155136,35,28,Closed,1
CR008103,Mysuru,Mysuru PS 3,Drug Offence,2025-04-23,12.263645,76.648453,29,45,Closed,0
CR008104,Vijayapura,Vijayapura PS 3,Robbery,2025-04-26,16.901471,75.80822,27,33,Charge Sheet Filed,0
CR008105,Vijayapura,Vijayapura PS 4,Assault,2023-11-28,16.783969,75.713674,41,19,Charge Sheet Filed,0
CR008106,Tumakuru,Tumakuru PS 2,Assault,2023-05-20,13.343243,77.126006,45,23,Charge Sheet Filed,0
CR008107,Dharwad,Dharwad PS 4,Cybercrime,2023-06-05,15.40365,75.013309,32,48,Open,0
CR008108,Mangaluru,Mangaluru PS 1,Robbery,2024-06-30,12.958115,74.750851,34,23,Charge Sheet Filed,1
CR008109,Dharwad,Dharwad PS 2,Assault,2024-03-26,15.490717,75.011374,40,36,Under Investigation,0
CR008110,Shivamogga,Shivamogga PS 3,Vehicle Theft,2023-08-18,13.934836,75.685157,59,41,Under Investigation,0
CR008111,Bengaluru Urban,Bengaluru PS 2,Drug Offence,2025-01-13,12.99575,77.650714,51,61,Open,0
CR008112,Shivamogga,Shivamogga PS 3,Robbery,2023-11-13,13.96883,75.538771,31,52,Under Investigation,0
CR008113,Tumakuru,Tumakuru PS 1,Cybercrime,2025-05-04,13.359072,77.059591,68,45,Under Investigation,0
CR008114,Mysuru,Mysuru PS 3,Assault,2024-05-07,12.324056,76.650803,27,37,Charge Sheet Filed,0
CR008115,Kalaburagi,Kalaburagi PS 3,Fraud,2023-03-20,17.458917,76.889345,26,57,Under Investigation,0
CR008116,Tumakuru,Tumakuru PS 2,Cybercrime,2023-09-20,13.302315,77.145061,38,32,Under Investigation,1
CR008117,Tumakuru,Tumakuru PS 4,Assault,2025-01-03,13.323704,77.176092,46,39,Closed,0
CR008118,Tumakuru,Tumakuru PS 3,Theft,2024-01-08,13.335946,77.081581,40,46,Closed,0
CR008119,Kalaburagi,Kalaburagi PS 5,Cybercrime,2023-06-29,17.30555,76.798182,29,18,Under Investigation,0
CR008120,Vijayapura,Vijayapura PS 2,Vehicle Theft,2023-12-15,16.897902,75.650364,42,64,Under Investigation,0
CR008121,Mysuru,Mysuru PS 5,Burglary,2023-01-15,12.210931,76.753559,43,52,Open,1
CR008122,Mysuru,Mysuru PS 3,Assault,2024-03-12,12.321288,76.603111,29,18,Closed,1
CR008123,Belagavi,Belagavi PS 2,Burglary,2023-08-11,15.870445,74.497115,49,36,Open,0
CR008124,Vijayapura,Vijayapura PS 1,Fraud,2025-01-22,16.873851,75.692057,59,42,Charge Sheet Filed,1
CR008125,Belagavi,Belagavi PS 4,Drug Offence,2024-10-31,15.866181,74.559899,38,57,Open,0
CR008126,Tumakuru,Tumakuru PS 4,Burglary,2023-08-11,13.243562,77.170667,71,30,Charge Sheet Filed,0
CR008127,Mangaluru,Mangaluru PS 1,Theft,2024-05-29,12.822499,74.822467,50,58,Closed,0
CR008128,Dharwad,Dharwad PS 1,Burglary,2023-11-16,15.478585,75.013647,61,35,Under Investigation,0
CR008129,Vijayapura,Vijayapura PS 5,Drug Offence,2023-07-22,16.821599,75.802312,32,42,Open,0
CR008130,Vijayapura,Vijayapura PS 1,Robbery,2023-10-10,16.88298,75.727806,39,47,Under Investigation,1
CR008131,Kalaburagi,Kalaburagi PS 4,Theft,2024-09-07,17.344442,76.869443,34,42,Open,1
CR008132,Vijayapura,Vijayapura PS 4,Cybercrime,2023-09-23,16.861397,75.707211,47,24,Open,0
CR008133,Dharwad,Dharwad PS 3,Assault,2024-10-06,15.419821,75.012432,44,29,Under Investigation,1
CR008134,Tumakuru,Tumakuru PS 5,Vehicle Theft,2024-05-25,13.379637,77.079044,25,48,Open,0
CR008135,Ballari,Ballari PS 4,Cybercrime,2023-05-17,15.122921,76.96962,34,40,Charge Sheet Filed,1
CR008136,Vijayapura,Vijayapura PS 1,Cybercrime,2024-04-03,16.796293,75.74014,32,20,Under Investigation,1
CR008137,Bengaluru Urban,Bengaluru PS 1,Theft,2024-03-03,13.001994,77.626245,63,37,Closed,0
CR008138,Mangaluru,Mangaluru PS 1,Fraud,2023-12-07,12.913473,74.822756,66,43,Charge Sheet Filed,1
CR008139,Belagavi,Belagavi PS 3,Burglary,2023-07-16,15.873973,74.522204,23,62,Under Investigation,0
CR008140,Mysuru,Mysuru PS 5,Cybercrime,2023-02-21,12.253557,76.67972,22,49,Open,0
CR008141,Belagavi,Belagavi PS 3,Assault,2023-02-13,15.772417,74.474189,28,25,Closed,0
CR008142,Shivamogga,Shivamogga PS 5,Fraud,2024-03-26,13.915503,75.544414,44,64,Closed,0
CR008143,Kalaburagi,Kalaburagi PS 3,Drug Offence,2023-10-04,17.343507,76.844649,68,62,Open,0
CR008144,Kalaburagi,Kalaburagi PS 2,Burglary,2024-02-14,17.311678,76.813372,38,59,Charge Sheet Filed,0
CR008145,Tumakuru,Tumakuru PS 1,Burglary,2025-04-28,13.303138,77.103689,69,22,Open,1
CR008146,Mysuru,Mysuru PS 1,Robbery,2025-02-14,12.232347,76.641033,72,19,Under Investigation,1
CR008147,Dharwad,Dharwad PS 5,Theft,2024-03-07,15.373984,75.163451,45,35,Under Investigation,0
CR008148,Belagavi,Belagavi PS 2,Cybercrime,2024-07-08,15.812531,74.611891,22,22,Open,0
CR008149,Bengaluru Urban,Bengaluru PS 2,Fraud,2024-07-16,13.119892,77.604685,28,21,Open,0
CR008150,Mangaluru,Mangaluru PS 5,Vehicle Theft,2023-09-27,12.929308,74.91195,74,24,Open,0
CR008151,Tumakuru,Tumakuru PS 5,Assault,2025-04-03,13.342849,77.041053,41,24,Charge Sheet Filed,1
CR008152,Tumakuru,Tumakuru PS 2,Cybercrime,2024-07-19,13.324842,77.121655,18,61,Open,0
CR008153,Mysuru,Mysuru PS 1,Cybercrime,2023-07-07,12.359191,76.554617,40,55,Charge Sheet Filed,0
CR008154,Ballari,Ballari PS 4,Burglary,2025-02-26,15.177537,76.911188,56,37,Under Investigation,0
CR008155,Mysuru,Mysuru PS 2,Robbery,2023-07-30,12.331584,76.668857,21,60,Under Investigation,0
CR008156,Bengaluru Urban,Bengaluru PS 2,Burglary,2023-09-01,12.936065,77.580796,50,34,Closed,0
CR008157,Vijayapura,Vijayapura PS 2,Fraud,2024-07-30,16.843068,75.744492,74,27,Open,0
CR008158,Shivamogga,Shivamogga PS 2,Vehicle Theft,2024-09-20,13.88773,75.587196,57,58,Open,0
CR008159,Vijayapura,Vijayapura PS 4,Burglary,2025-01-30,16.846438,75.704547,27,28,Open,0
CR008160,Dharwad,Dharwad PS 1,Assault,2023-06-30,15.445253,75.065457,48,26,Charge Sheet Filed,0
CR008161,Belagavi,Belagavi PS 4,Cybercrime,2024-10-23,15.892955,74.535263,21,62,Open,1
CR008162,Shivamogga,Shivamogga PS 2,Burglary,2023-11-11,13.866525,75.512071,34,20,Open,0
CR008163,Mangaluru,Mangaluru PS 3,Drug Offence,2023-09-19,12.874252,74.801255,46,34,Closed,1
CR008164,Mangaluru,Mangaluru PS 5,Fraud,2024-12-12,12.805735,74.926956,60,56,Closed,0
CR008165,Belagavi,Belagavi PS 3,Cybercrime,2024-09-23,15.911461,74.515482,52,37,Charge Sheet Filed,0
CR008166,Belagavi,Belagavi PS 5,Cybercrime,2024-07-17,15.860286,74.543584,63,50,Charge Sheet Filed,0
CR008167,Dharwad,Dharwad PS 5,Fraud,2024-02-22,15.463947,74.976684,65,23,Open,1
CR008168,Tumakuru,Tumakuru PS 2,Cybercrime,2024-02-21,13.363239,77.029948,72,61,Charge Sheet Filed,0
CR008169,Tumakuru,Tumakuru PS 4,Fraud,2025-03-16,13.324505,77.082876,34,53,Charge Sheet Filed,0
CR008170,Belagavi,Belagavi PS 3,Fraud,2025-02-22,15.889175,74.531876,35,49,Open,0
CR008171,Ballari,Ballari PS 5,Robbery,2023-08-05,15.166205,76.857869,36,27,Open,0
CR008172,Belagavi,Belagavi PS 3,Fraud,2024-12-30,15.802977,74.418852,65,27,Closed,0
CR008173,Vijayapura,Vijayapura PS 2,Robbery,2024-07-22,16.817854,75.719148,53,57,Closed,0
CR008174,Shivamogga,Shivamogga PS 4,Theft,2023-08-24,13.894564,75.469001,51,47,Closed,1
CR008175,Dharwad,Dharwad PS 1,Robbery,2023-11-03,15.557031,74.957307,21,29,Under Investigation,0
CR008176,Bengaluru Urban,Bengaluru PS 4,Assault,2025-02-04,12.978776,77.591124,46,36,Under Investigation,0
CR008177,Mysuru,Mysuru PS 1,Drug Offence,2023-10-09,12.309535,76.652105,26,35,Open,0
CR008178,Belagavi,Belagavi PS 2,Robbery,2025-01-11,15.792148,74.408011,28,34,Open,0
CR008179,Belagavi,Belagavi PS 3,Theft,2023-03-24,15.830341,74.415345,28,41,Under Investigation,0
CR008180,Vijayapura,Vijayapura PS 3,Drug Offence,2023-05-25,16.906111,75.801387,48,54,Charge Sheet Filed,0
CR008181,Kalaburagi,Kalaburagi PS 1,Assault,2025-01-08,17.384787,76.84049,26,28,Charge Sheet Filed,0
CR008182,Tumakuru,Tumakuru PS 5,Burglary,2023-01-24,13.253457,77.047553,63,35,Closed,0
CR008183,Ballari,Ballari PS 4,Robbery,2024-04-18,15.135619,76.978396,63,60,Charge Sheet Filed,0
CR008184,Shivamogga,Shivamogga PS 3,Fraud,2023-07-10,13.860766,75.590779,20,62,Charge Sheet Filed,1
CR008185,Belagavi,Belagavi PS 4,Vehicle Theft,2024-03-10,15.878844,74.473892,34,30,Under Investigation,0
CR008186,Tumakuru,Tumakuru PS 5,Fraud,2024-04-29,13.253915,77.164089,48,21,Under Investigation,0
CR008187,Tumakuru,Tumakuru PS 3,Burglary,2023-06-16,13.2927,77.04879,35,41,Open,1
CR008188,Vijayapura,Vijayapura PS 1,Cybercrime,2024-10-18,16.840443,75.726886,36,51,Open,0
CR008189,Mangaluru,Mangaluru PS 4,Assault,2023-11-04,12.922277,74.868589,49,34,Under Investigation,1
CR008190,Dharwad,Dharwad PS 3,Cybercrime,2025-05-13,15.515694,75.005616,43,25,Under Investigation,1
CR008191,Mangaluru,Mangaluru PS 1,Fraud,2024-10-17,12.889498,74.841551,53,29,Closed,1
CR008192,Bengaluru Urban,Bengaluru PS 2,Theft,2025-01-29,13.000511,77.583391,61,56,Under Investigation,1
CR008193,Vijayapura,Vijayapura PS 1,Drug Offence,2024-08-08,16.825305,75.707624,19,37,Closed,0
CR008194,Vijayapura,Vijayapura PS 1,Burglary,2024-01-27,16.765502,75.771283,59,47,Closed,0
CR008195,Mysuru,Mysuru PS 2,Drug Offence,2023-02-20,12.366102,76.63469,55,40,Charge Sheet Filed,0
CR008196,Tumakuru,Tumakuru PS 4,Cybercrime,2023-06-01,13.332032,77.04868,59,38,Charge Sheet Filed,1
CR008197,Shivamogga,Shivamogga PS 1,Assault,2025-03-26,13.990587,75.555925,74,46,Open,0
CR008198,Tumakuru,Tumakuru PS 4,Drug Offence,2024-05-10,13.312354,77.060208,51,46,Closed,0
CR008199,Tumakuru,Tumakuru PS 2,Cybercrime,2025-02-18,13.302819,77.099551,35,63,Charge Sheet Filed,0
CR008200,Vijayapura,Vijayapura PS 5,Burglary,2023-08-25,16.870707,75.813416,74,42,Under Investigation,1
CR008201,Mangaluru,Mangaluru PS 3,Drug Offence,2024-04-28,12.855024,74.891987,30,37,Closed,0
CR008202,Bengaluru Urban,Bengaluru PS 3,Cybercrime,2023-03-06,12.988178,77.614367,50,61,Open,0
CR008203,Dharwad,Dharwad PS 5,Theft,2024-02-01,15.460146,75.013944,46,35,Under Investigation,0
CR008204,Tumakuru,Tumakuru PS 5,Theft,2025-01-14,13.317227,77.16493,46,60,Charge Sheet Filed,0
CR008205,Ballari,Ballari PS 3,Burglary,2024-01-06,15.13376,76.821261,33,29,Charge Sheet Filed,0
CR008206,Kalaburagi,Kalaburagi PS 1,Assault,2024-04-18,17.39185,76.813773,66,59,Charge Sheet Filed,0
CR008207,Kalaburagi,Kalaburagi PS 3,Drug Offence,2025-04-04,17.26977,76.748083,73,25,Open,0
CR008208,Mangaluru,Mangaluru PS 2,Drug Offence,2023-12-06,12.892997,74.914259,36,56,Charge Sheet Filed,0
CR008209,Vijayapura,Vijayapura PS 3,Assault,2024-02-28,16.769843,75.67208,61,34,Charge Sheet Filed,0
CR008210,Shivamogga,Shivamogga PS 4,Theft,2025-03-05,13.892013,75.615911,66,45,Open,0
CR008211,Ballari,Ballari PS 3,Fraud,2024-05-25,15.089312,76.926908,23,20,Closed,0
CR008212,Ballari,Ballari PS 4,Cybercrime,2023-02-04,15.043697,76.944496,46,40,Open,0
CR008213,Shivamogga,Shivamogga PS 1,Theft,2023-08-14,13.941478,75.624461,54,46,Closed,1
CR008214,Belagavi,Belagavi PS 3,Assault,2024-01-08,15.882613,74.52978,70,25,Charge Sheet Filed,1
CR008215,Kalaburagi,Kalaburagi PS 3,Assault,2023-03-17,17.379962,76.839576,24,44,Closed,0
CR008216,Vijayapura,Vijayapura PS 3,Assault,2024-09-25,16.869114,75.636951,30,49,Closed,0
CR008217,Mangaluru,Mangaluru PS 3,Cybercrime,2023-03-13,12.846395,74.842125,53,42,Charge Sheet Filed,0
CR008218,Kalaburagi,Kalaburagi PS 4,Theft,2023-08-07,17.297017,76.843564,54,23,Under Investigation,0
CR008219,Kalaburagi,Kalaburagi PS 1,Vehicle Theft,2023-04-28,17.32613,76.837033,33,54,Charge Sheet Filed,0
CR008220,Shivamogga,Shivamogga PS 3,Drug Offence,2024-09-27,13.967098,75.622249,21,20,Charge Sheet Filed,0
CR008221,Vijayapura,Vijayapura PS 2,Burglary,2024-09-01,16.75376,75.692183,73,31,Under Investigation,0
